chrlbl,citations,definition,part_of_speech,word,first_citation_date,first_citation_text,last_citation_date,last_citation_text,family
20C+,"[{'@class': 'new16', '@first': 'yes', 'date': '1900', 'tit': 'Sydney Sportsman', 'num': '2/3', '#text': '(Surry Hills, NSW) 17 Oct. To the good old days that were it was the custom for a woman who had an idea that she was beautiful to hire a hideous dog with buck teeth, a beard and a bent back to follow her wherever she went'}, {'date': '1928', 'aut': 'R. Fisher', 'tit': 'Walls Of Jericho', 'num': '116', '#text': 'That Nora Byle is a dog'}, {'date': '1938', 'aut': 'J. Weidman', 'tit': 'I Can Get It For You Wholesale', 'num': '203', '#text': 'I don’t like to have a bunch of dogs floating around. While I’m at it, I might as well hire something with a well-turned ass and a decently uplifted tit'}, {'date': '1950', 'aut': 'Goldin', 'tit': 'DAUL', 'num': '60/1', '#text': 'et al. Dog, n. [...] 3. A disloyal woman; a homely woman'}, {'date': '1959', 'tit': 'Mad', 'num': '16', '#text': 'mag. Apr. Boy, is she a dog [...] You can get a bad reputation going out with dogs like that'}, {'@class': 'N331', 'date': '1961', 'aut': 'H. Ellison', 'tit': 'Gentleman Junkie', 'num': '106', '#text': '‘Memory of a Muted Trumpet’ in This was the only one [i.e. girl] he considered a dog'}, {'@class': 'N331', 'date': '1961', 'tit': 'Mad', 'num': '30', '#text': 'mag. Jan. Oh, the girl of my dreams is the ugliest / Of all the girls in school / A homely dog, with brains at all'}, {'date': '1964', 'aut': 'H. Selby Jr', 'tit': 'Last Exit to Brooklyn', 'edn': '1966', 'num': '63', '#text': 'Everybody was tellin the oldman and oldlady that it looked just likem (and man, the oldladys some dog!)'}, {'@class': 'N331', 'date': '1971', 'aut': 'D. Goines', 'tit': 'Dopefiend', 'edn': '1991', 'num': '153', '#text': 'She was going to become a motherfuckin’ dog once she got strung out'}, {'date': '1977', 'aut': 'J. Langone', 'tit': 'Life at the Bottom', 'num': '81', 'i': 'Playboy', '#text': 'Got some  rejects, didn’t make the centrefold [...] they’re such dogs, almost guys'}, {'@class': 'N331', 'date': '1980', 'aut': 'E. Folb', 'tit': 'Runnin’ Down Some Lines', 'num': '144', 'i': ['dog', 'hound', 'bear'], '#text': 'Other derogatory terms for women liken their unattractiveness to animals [...] Terms like , ,'}, {'date': '1981', 'aut': 'J. Sullivan', 'tit': 'Only Fools and Horses', '#text': '‘Big Brother’  [TV script] She’s a bit of an old dog, but there again you know I quite like old dogs'}, {'@class': 'new18D', 'date': '1985', 'aut': 'J. Morrison', 'tit': 'Share House Blues', 'num': '67', '#text': 'flak'}, {'@class': 'N331', 'date': '1987', 'con': '1968', 'aut': 'Bunch & Cole', 'tit': 'Reckoning for Kings', 'edn': '1989', 'num': '357', '#text': 'The whores around these parts were mostly dogs'}, {'@class': 'N331', 'date': '1988', 'aut': 'M. Atwood', 'tit': 'Cat’s Eye', 'edn': '1989', 'num': '237', 'i': ['Stunned broad', 'dog', 'bag', 'bitch'], '#text': ', ,  and  are words they apply to girls, as well as worse words'}, {'@class': 'N331', 'date': '1989', 'con': '1982–6', 'aut': 'T. Williams', 'tit': 'Cocaine Kids', 'edn': '1990', 'num': '87', '#text': 'I said if you gonna be hoeing [whoring] for a rap you ain’t nothing but a dog bitch anyway'}, {'date': '1992', 'aut': 'A. Duff', 'tit': 'One Night Out Stealing', 'num': '104', '#text': 'Might be worth a try again some other time. Nah, too much of a dog to look at'}, {'@class': 'N331', 'date': '1996', 'aut': 'Eble', 'tit': 'Campus Sl.', 'num': '3', '#text': 'Mar. dog – unattractive female'}, {'@class': 'new17C', 'date': '1996', 'aut': 'P. Howard', 'tit': 'The Joy', 'edn': '2015', '#text': '[ebook] [T]hree wagons who we used to call the Barking Dogs. Fat fuckin Sumo wrestlers, they were. They used to do this strip-tease thing for us, pulling their bras down and massaging their tits'}, {'@class': 'new19B', 'date': '1998', 'aut': 'R.G. Barrett', 'tit': 'Mud Crab Boogie', 'edn': '2013', '#text': '[ebook] [S]he was that big a dog if you took her out anywhere you’d have to drive her around in an RSPCA wagon'}, {'@class': 'N331', 'date': '1998', 'tit': 'Indep. on Sun.', 'num': 'n.p.', '#text': 'Culture 11 Oct. In one episode I counted seven shits, three ho’s, two dogs, two bitches and ten words which were bleeped out'}, {'date': '1999', 'tit': 'Observer', 'num': '2', '#text': '29 Aug. Freddy Shepherd and vice-chairman Douglas Hall [...] condemned Newcastle women as ‘dogs’ during a drinking session'}, {'@class': 'N331', 'date': '2000', 'aut': 'N. Griffiths', 'tit': 'Grits', 'num': '275', '#text': 'More fuckin Phil tosser Collins an Whitney dog Houston CDs'}, {'@class': 'new', 'date': '2004', 'aut': 'L. Redhead', 'tit': 'Peepshow', '#text': '[ebook] Shame to waste such a nice piece of arse. If you were more of a dog, who can say?'}, {'date': '2005', 'aut': 'P. Howard', 'tit': 'Curious Incident of the Dog in the Nightdress', 'num': '6', '#text': 'Tina was a dog basically and I’m being hord on dogs there'}, {'@class': 'new', 'date': '2010', 'con': '1973', 'aut': 'C. Stella', 'tit': 'Johnny Porno', 'num': '182', '#text': 'I know she’s a dog. Nobody cares, She can swallow a telephone pole'}]",an unattractive woman or man,noun,dog,1900,"(Surry Hills, NSW) 17 Oct. To the good old days that were it was the custom for a woman who had an idea that she was beautiful to hire a hideous dog with buck teeth, a beard and a bent back to follow her wherever she went",2010,"I know she’s a dog. Nobody cares, She can swallow a telephone pole",dog
1920s+,"[{'@first': 'yes', 'date': '1928', 'aut': 'R. Fisher', 'tit': 'Walls Of Jericho', 'num': ['206', '299'], 'scaps': 'dog', '#text': '‘Well, what do y’ know ’bout that?’ ‘Ain’t this a dog?’ is a comment on anything unusual. [Ibid.]  Any extraordinary person, thing, or event. ‘Ain’t this a dog?’'}, {'date': '1973', 'tit': 'TULIPQ', 'num': 'n.p.', '#text': '(coll. B.K. Dumas) That exam was a real dog'}, {'date': '1997–2000', 'tit': 'College Sl. Research Project', '#text': '(Cal. State Poly. Uni., Pomona) [Internet] The dog’s (adj.) Short for ‘The Dog’s Bollocks’; something very good'}]",something or someone unusual or surprising,noun,dog,1928,"‘Well, what do y’ know ’bout that?’ ‘Ain’t this a dog?’ is a comment on anything unusual. [Ibid.]  Any extraordinary person, thing, or event. ‘Ain’t this a dog?’",1997,"(Cal. State Poly. Uni., Pomona) [Internet] The dog’s (adj.) Short for ‘The Dog’s Bollocks’; something very good",dog
1930s–40s,"[{'@first': 'yes', 'date': '1934', 'aut': 'H. Sebastian', 'tit': 'AS', 'num': '288', 'scaps': ['dog', 'canine', 'hound', 'pup', 'puppy'], '#text': '‘Negro Sl. in Lincoln University’ in  IX:4  (also , , , and ). The usual and commonly applied term for a freshman'}, {'date': '1947', 'aut': 'M.H. Boulware', 'tit': 'Jive and Sl.'}, {'date': ['1960', '1975'], 'aut': 'Wentworth & Flexner', 'tit': 'DAS', 'num': '153/2', 'b': 'dog', '#text': 'A college freshman; a new or inexperienced worker'}]",a freshman,noun,dog,1934,"‘Negro Sl. in Lincoln University’ in  IX:4  (also , , , and ). The usual and commonly applied term for a freshman","['1960', '1975']",A college freshman; a new or inexperienced worker,dog
late 18C,"[{'@first': 'yes', 'date': '1822', 'aut': 'S.A. Mathews', 'tit': 'Willshire Squeeze', 'num': '31', '#text': 'Pepper and limes, and salt sometimes, / Cost four dogs more. [...] A bit is the twelfth-part of a dollar, and 6 dogs is a bit'}, {'date': '1822', 'aut': 'S.A. Mathews', 'tit': 'Willshire Squeeze', 'num': '78', '#text': '‘Sayings of the Negroes’ in A black dog (a penny half-penny) buys trouble, and a hundred pound can’t clear you of it'}]",a small copper or silver coin,noun,dog,1822,"Pepper and limes, and salt sometimes, / Cost four dogs more. [...] A bit is the twelfth-part of a dollar, and 6 dogs is a bit",1822,"‘Sayings of the Negroes’ in A black dog (a penny half-penny) buys trouble, and a hundred pound can’t clear you of it",dog
early 19C+,"[{'@first': 'yes', 'date': '1821–2', 'aut': 'N.E. Eliason', 'tit': 'Tarheel Talk', 'edn': '1956', 'num': '154', 'i': 'dog', '#text': 'in At 8 the ladies retired & said not'}, {'@class': 'new', 'date': '1852', 'tit': 'Green-Mountain Freeman', 'num': '4/1', '#text': '(Montpelier, VT) 15 Aug. Never say ‘dog’ to me [...] and I’ll treat you to a dinner!'}, {'date': '1895', 'tit': 'DN', 'num': '376', '#text': 'I Where’s that boy? He went off and never said dog'}, {'date': '1942', 'aut': 'G.P. Smith', 'tit': 'AS', 'num': '170', '#text': '‘Speech Currents in “Egypt”’ in  XVII:3 I never said dog to them about it'}]","nothing; usu. in phr. , to stay silent",noun,dog,1821,in At 8 the ladies retired & said not,1942,‘Speech Currents in “Egypt”’ in  XVII:3 I never said dog to them about it,dog
mid-19+,"[{'@first': 'yes', 'date': '1855', 'aut': 'W.G. Simms', 'tit': 'Forayers', 'num': '170', '#text': 'The pistols, Carrie, the old dogs!'}, {'date': '1928', 'aut': 'C. McKay', 'tit': 'Home to Harlem', 'num': '287', '#text': 'Guess Billy is right toting his silent dawg around with him'}, {'date': '1949', 'aut': 'L. Hughes', 'tit': 'Tambourines to Glory', 'num': 'I vii', 'i': 'Dog', '#text': 'I carried a pistol, called it'}, {'@class': 'new18C', 'date': '2017', 'aut': '67', '#text': 'Beats Cypher‘’ [lyrics] 44 let me dog bark (drill it drill it drill it) / I said 44 let me dog bark'}]",a pistol,noun,dog,1855,"The pistols, Carrie, the old dogs!",2017,Beats Cypher‘’ [lyrics] 44 let me dog bark (drill it drill it drill it) / I said 44 let me dog bark,dog
20C+,"{'@first': 'yes', 'date': '1941', 'aut': 'Baker', 'tit': 'Popular Dict. Aus. Sl.'}",food,noun,dog,1941,,1941,,dog
20C+,"{'@first': 'yes', 'date': '1941', 'aut': 'Baker', 'tit': 'Popular Dict. Aus. Sl.'}",a drinking debt,noun,dog,1941,,1941,,dog
1920s,"{'@first': 'yes', 'date': '1924', 'aut': 'F.J. Wilstach', 'tit': 'Sl. Dict. Stage', 'num': '26', '#text': 'An intoxicated person has a ‘bun’ or a ‘dog.’'}",a state of drunkenness,noun,dog,1924,An intoxicated person has a ‘bun’ or a ‘dog.’,1924,An intoxicated person has a ‘bun’ or a ‘dog.’,dog
20C+,"[{'@first': 'yes', 'date': '1908', 'tit': ['Denton', 'Journal'], 'num': '1/7', 'i': 'Slang of the Sailor', '#text': '(MD)  24 Oct.  Canned beef is known as ‘canned Willie,’ and a bottle of liquor is a ‘dog’'}, {'date': '1942', 'aut': 'N. Algren', 'tit': 'Never Come Morning', 'edn': '1988', 'num': '25', '#text': 'I say let’s get half a dog by Rostenkowski’s'}, {'date': '1981', 'aut': 'J. Ellroy', 'tit': 'Brown’s Requiem', 'num': '29', '#text': 'Toss me another dog, will you?'}]","a pint bottle (470ml) of liquor; thus , a half-pint bottle",noun,dog,1908,"(MD)  24 Oct.  Canned beef is known as ‘canned Willie,’ and a bottle of liquor is a ‘dog’",1981,"Toss me another dog, will you?",dog
20C+,"{'@first': 'yes', 'date': '1984', 'aut': 'Partridge', 'tit': 'DSUE', 'edn': '8th edn', 'num': '323/1', '#text': 'C.20'}",a beggar who searches for cigarette ends,noun,dog,1984,C.20,1984,C.20,dog
1930s–60s,"[{'@first': 'yes', 'date': '1937', 'aut': 'B. Dai', 'tit': 'Opium Addiction in Chicago', 'num': '198', '#text': 'Dog. The residue left from gum when making smoking opium'}, {'date': '1937', 'aut': '‘Boxcar Bertha’', 'tit': 'Sister of the Road', 'edn': '1975', 'num': '116', '#text': 'The residue, known as the ‘dog,’ consisting of leaves, twigs, and stems from the plants [...] is thrown away'}, {'date': '1968', 'tit': 'Current Sl.', '#text': '‘Sl. of Watts’ in  III:2'}]",the residue of poor-quality opium or heroin,noun,dog,1937,Dog. The residue left from gum when making smoking opium,1968,‘Sl. of Watts’ in  III:2,dog
1910s,"{'@first': 'yes', 'date': '1912', 'tit': 'Bulletin', 'num': '29/4', '#text': '(Sydney) 12 Dec. He put up his starck by havin’ dorgs – what you’d call touts. He had a toobs dorg, a man who knoo all the big investors in London toob railways; an’ a big shipbuildin’ dorg [...]'}",a tout,noun,dog,1912,"(Sydney) 12 Dec. He put up his starck by havin’ dorgs – what you’d call touts. He had a toobs dorg, a man who knoo all the big investors in London toob railways; an’ a big shipbuildin’ dorg [...]",1912,"(Sydney) 12 Dec. He put up his starck by havin’ dorgs – what you’d call touts. He had a toobs dorg, a man who knoo all the big investors in London toob railways; an’ a big shipbuildin’ dorg [...]",dog
1950s–60s,"[{'@first': 'yes', 'date': '1958', 'tit': 'Sat. Eve. Post', 'num': 'n.p.', 'org': 'DARE', '#text': 'Letters If you can get over the dog, you can get over the tail'}, {'date': '1967–8', 'tit': 'DARE', '#text': 'in'}]",the hardest part of the job,noun,dog,1958,"Letters If you can get over the dog, you can get over the tail",1967,in,dog
1960s+,"[{'@first': 'yes', 'date': '1967–8', 'aut': 'Baker', 'tit': 'CUSS', '#text': 'et al.'}, {'date': '1979', 'con': '1964–8', 'aut': 'Lighter', 'tit': 'HDAS', 'num': '368/1', 'i': ['ace', 'bang', 'cat', 'hook', 'dog', 'frog', 'bang and a half'], '#text': 'oral testimony in  I When I was in college an A was an , a B was a , a C was a  or a , a D was a , an F was a . B+ was a'}, {'date': '1980', 'aut': 'Eble', 'tit': 'Campus Sl.', 'num': '2', '#text': 'Oct. Dog [...] the grade D'}, {'date': '1996', 'aut': 'Eble', 'tit': 'Sl. and Sociability', 'num': '37', 'i': ['Ace', 'Dog', 'Zoo'], '#text': '‘the grade A’,  ‘the grade D’, and  ‘the lowest grade possible, Z’ are straightforward expansions'}]",the grade D,noun,dog,1967,et al.,1996,"‘the grade A’,  ‘the grade D’, and  ‘the lowest grade possible, Z’ are straightforward expansions",dog
1970s+,"[{'@first': 'yes', 'date': '1979', 'aut': 'R. Barker', 'tit': 'Fletcher’s Book of Rhy. Sl.', 'num': '21', 'i': ['battle', 'dog'], '#text': 'I’d just come out the  / And was looking for a'}, {'date': '1983', 'aut': 'A. Payne', 'tit': 'Minder', 'num': '57', '#text': '‘Senior Citizen Caine’  [TV script] Get on the dog and invite old Arthur down for an evening on the river'}, {'@class': 'N331', 'date': '1989', 'aut': 'G. Tremlett', 'tit': 'Little Legs', 'num': '193', 'scaps': 'dog', '#text': 'in  telephone (abb. for dog and bone)'}, {'date': '1999', 'tit': 'Guardian', 'num': '35', '#text': '12 Nov. I’ve been trying to talk all week but your dog’s been switched off'}, {'@class': 'N331', 'date': '2000', 'aut': 'J.J. Connolly', 'tit': 'Layer Cake', 'num': '214', '#text': 'I’ve gotta box so fuckin clever with those cunts from CIB3 sniffin around, listenin on the dog'}, {'date': '2000', 'tit': 'Guardian', 'num': '32', '#text': '14 Jan. It is, of course, Rodney on the dog'}, {'@class': 'N331', 'date': '2002', 'tit': 'Pete’s Aussie Sl. Home Page', '#text': '[Internet] dog and bone: the phone'}, {'@class': 'new', 'date': '2007', 'aut': 'S. Maloney', 'tit': 'Sucked In', 'num': '230', '#text': 'I gave it [i.e. a plant] a drink and hit the dog. ‘Yes, what now?’ barked Inky, answering his phone after one ring'}]",the telephone,noun,dog,1979,I’d just come out the  / And was looking for a,2007,"I gave it [i.e. a plant] a drink and hit the dog. ‘Yes, what now?’ barked Inky, answering his phone after one ring",dog
1970s+,"[{'@first': 'yes', 'date': '1979', 'aut': 'Hiler', 'tit': 'Monkey Mt.', 'num': '160', 'org': 'HDAS', '#text': 'Always the bus. Jesus, I got tired of ridin’ the Dog'}, {'date': '1996', 'aut': 'Eble', 'tit': 'Sl. and Sociability', 'num': '81', 'i': ['The Hound', 'the Dog'], '#text': 'and  for Greyhound bus are associated with African Americans and students, though they originated among truckers'}, {'date': '2000', 'aut': 'V. Hendricks', 'tit': 'Voluntary Madness', 'num': '73', '#text': 'I’ve ridden the dog before, once all the way to California and back'}, {'@class': 'N331', 'date': '2001', 'aut': 'Mark Kram', 'tit': 'Ghosts of Manila', 'num': '57', '#text': 'Not even the ‘dog’ (the Greyhound bus) stopped in Beaufort'}, {'date': '2007', 'aut': 'N. McCall', 'tit': 'Them', 'edn': '2008', 'num': '93', '#text': 'He [...] trudged five miles to the bus station and caught the gray dog to Atlanta'}, {'@class': 'new', 'date': '2013', 'aut': 'J. Stahl', 'tit': 'Happy Mutant Baby Pills', 'num': '52', '#text': 'Riding the Dog. When’s the last time you traveled by long-distance bus? Or sat in a Greyhound station?'}]",a Greyhound bus,noun,"dog, the",1979,"Always the bus. Jesus, I got tired of ridin’ the Dog",2013,Riding the Dog. When’s the last time you traveled by long-distance bus? Or sat in a Greyhound station?,dog
1910s+,"[{'@first': 'yes', 'date': '1911', 'aut': 'A. Wright', 'tit': 'Gamblers’ Gold', 'edn': '1931', 'num': '109', '#text': 'I ain’t goin’ to be dog enough to send you along now'}, {'date': '1985', 'aut': 'T.R. Houser', 'tit': 'Central Sl.', 'num': '19', 'b': 'dog, that’s', '#text': 'Mean, cruel coldblooded. ‘Police goin’a tow da boy’s ride; that’s dog’'}, {'@class': 'new', 'date': '2010', 'aut': 'L. Redhead', 'tit': 'Thrill City', '#text': '[ebook] Then there’s your boyfriend. Don’t think we can’t get to him just ’cause he’s a dog cop'}, {'@class': 'new18D', 'date': '2015', 'aut': 'N. Cummins', 'tit': 'Tales of the Honey Badger', '#text': '[ebook] In short, thong theft is a dog act'}]","cruel, coldhearted",adjective,dog,1911,I ain’t goin’ to be dog enough to send you along now,2015,"[ebook] In short, thong theft is a dog act",dog
None,"[{'@first': 'yes', 'date': '1953', 'aut': 'W. Eyster', 'tit': 'Far from the Customary Skies', 'num': ['10', '325', '329'], '#text': 'Dog me if he ain’t a big one. [Ibid.] This little girl treated me like I was decent and somebody. Aw, dog take it. [Ibid.] Ah don’t want yuh sore at me. Ah’d do most anythin’ for yuh. Dog eat it, yuh know that blame well'}, {'date': '1964', 'aut': 'A. Hine', 'tit': 'Unsinkable Molly Brown', 'num': '8', '#text': 'Dog me, if it ain’t Shamus!'}, {'date': '1965', 'aut': 'T.B. Haber', 'tit': 'AS', 'num': '85', 'scaps': 'dog, dog take', '#text': '‘Canine Terms Applied to Human Beings’ in  XL:2 . Damn'}]",a euph. for,verb,dog,1953,"Dog me if he ain’t a big one. [Ibid.] This little girl treated me like I was decent and somebody. Aw, dog take it. [Ibid.] Ah don’t want yuh sore at me. Ah’d do most anythin’ for yuh. Dog eat it, yuh know that blame well",1965,‘Canine Terms Applied to Human Beings’ in  XL:2 . Damn,dog
None,"[{'@first': 'yes', 'date': '1843', 'aut': 'R. Carlton', 'tit': 'New Purchase', 'num': '171', '#text': 'I I’ll be dogg’d if thare warnt a wild cat jist goin to spring'}, {'date': '1857', 'tit': 'Illinois Agricultural Society Transcripts', 'num': '232', 'org': 'DA', '#text': 'II I did want it, but I’ll be dogged if I could use it'}, {'date': '1866', 'aut': 'C.H. Smith', 'tit': 'Bill Arp', 'num': '42', '#text': 'Old Bory will fight, dog’d if he don’t'}, {'date': '1876', 'con': {'i': 'c', '#text': '.1840'}, 'aut': '‘Mark Twain’', 'tit': 'Tom Sawyer', 'num': '209', '#text': '’Tain’t a dream, then, ’tain’t a dream! Somehow I most wish it was. Dog’d if I don’t, Huck.'}, {'date': '1880', 'aut': '‘Mark Twain’', 'tit': 'Tramp Abroad', 'num': '268', '#text': '[He said] dog’d if he wanted to risk his neck going over those mountain roads on wheels in the dead of winter'}, {'@class': 'new', 'date': '1884', 'tit': 'Anderson Intelligencer', 'num': '1/5', '#text': '(SC) 7 Feb. Dog my cat if I can’t wheel a bully load of wood to the house [...] dog’d if I can’t'}, {'date': '1906', 'aut': 'J.W. Carr', 'tit': 'DN', 'num': '134', 'b': 'dogged', 'i': ['pp', 'dogged'], '#text': '‘Words from Northwest Arkansas’ in  III:ii , . In the exclamation, ‘I’ll be ’'}, {'date': '1908', 'aut': 'H. Green', 'tit': 'Maison De Shine', 'num': '93', '#text': 'I’m dogged if you ain’t enough to make a guy decide that stranglin’ his wife’s a lawful way to behave!'}, {'date': '1914', 'aut': 'A.P. Man Jr', 'tit': 'DN', 'num': '159', 'b': 'dogged', 'i': 'dogged', '#text': '‘Further Word-Lists – Virginia’ in  IV:ii , Darned. ‘Ah’ll be !’'}, {'date': '1920', 'aut': 'H. Wiley', 'tit': 'Wildcat', 'num': '71', '#text': 'Dogged if it ain’t ol’ Wildcat!'}, {'date': '1928', 'aut': 'N.I. White', 'tit': 'Amer. Negro Folk-Songs', 'num': '335', '#text': '[reported from Auburn, Ala., 1915–1916] Well I thought those gals was coming this way / Dogged if I’d work any more'}, {'date': '1929', 'aut': 'T. Wolfe', 'tit': 'Look Homeward, Angel', 'edn': '1930', 'num': '497', '#text': 'Dogged if they don’t grow tall ’uns up there, Ben'}, {'date': '1964', 'aut': 'J. Thompson', 'tit': ['Pop. 1280', 'Four Novels'], 'edn': '1983', 'num': '378', '#text': 'in ‘We got a fella over in the jail [...] for pleasurin a pig.’ ‘Well, I’ll be dogged,’ I said'}, {'date': '1988', 'aut': 'D. Woodrell', 'tit': 'Muscle for the Wing', 'num': '96', '#text': 'I’ll be dogged if it ain’t Joe Shit the ragman, live and in person'}]","past participle of sense 1, esp. as",verb,dog,1843,I I’ll be dogg’d if thare warnt a wild cat jist goin to spring,1988,"I’ll be dogged if it ain’t Joe Shit the ragman, live and in person",dog
1980s+,"{'@first': 'yes', 'date': '1989', 'aut': 'A. Sorkin', 'tit': 'A Few Good Men', 'edn': '1990', 'num': '22', '#text': 'I got some Spiderman’s and some Batman’s sittin’ in my footlocker. Somebody’ll dog ’em for sure if they’re not secured'}","to filch, to steal",verb,dog,1989,I got some Spiderman’s and some Batman’s sittin’ in my footlocker. Somebody’ll dog ’em for sure if they’re not secured,1989,I got some Spiderman’s and some Batman’s sittin’ in my footlocker. Somebody’ll dog ’em for sure if they’re not secured,dog
1980s+,"[{'@first': 'yes', 'date': '1980', 'aut': 'Eble', 'tit': 'Campus Sl.', 'num': '2', '#text': 'Fall dog – the grade D [...] ‘I’m doggin’ this class right now.’'}, {'@class': 'N331', 'date': '1987', 'aut': 'Eble', 'tit': 'Campus Sl.', '#text': 'Oct'}, {'date': '1996', 'aut': 'Eble', 'tit': 'Sl. and Sociability', 'num': '69', 'i': 'dog', '#text': 'As a verb  specializes in context to mean ‘make the grade D or do poorly’'}]",to get a grade D in an examination,verb,dog,1980,Fall dog – the grade D [...] ‘I’m doggin’ this class right now.’,1996,As a verb  specializes in context to mean ‘make the grade D or do poorly’,dog
1980s+,"{'@first': 'yes', 'date': '1986', 'aut': 'J. Milne', 'tit': 'Dead Birds', 'edn': '1998', 'num': '97', '#text': 'Maher shook his head and dogged his filter tip'}",to put out a cigarette,verb,dog,1986,Maher shook his head and dogged his filter tip,1986,Maher shook his head and dogged his filter tip,dog
1980s+,"[{'@first': 'yes', 'date': '1987', 'aut': 'Eble', 'tit': 'Campus Sl.', 'num': '1', '#text': 'Oct. dog – perform well'}, {'date': '1996', 'aut': 'Eble', 'tit': 'Sl. and Sociability', 'num': '70', 'i': 'dog', '#text': 'Ironically,  can also mean ‘do something fast, hard, or well’ (‘Ted said he didn’t study but ended up dogging the test and blowing the curve’ ‘We were dogging that food’)'}]","to do something fast, hard or well",verb,dog,1987,Oct. dog – perform well,1996,"Ironically,  can also mean ‘do something fast, hard, or well’ (‘Ted said he didn’t study but ended up dogging the test and blowing the curve’ ‘We were dogging that food’)",dog
,"[{'@first': 'yes', 'date': '1987', 'aut': 'Ice-T', '#text': '‘Rhyme Pays’ [lyrics] But there will always be rappers who hate Ice T / Maybe I dogged ’em in a battle or just jealousy'}, {'date': '1995', 'aut': 'L. Stavsky', 'tit': 'A2Z', 'num': '29/1', '#text': 'et al. My homeboy got dogged last night in the bricks'}, {'@class': 'N331', 'date': '1996', 'aut': 'Eble', 'tit': 'Campus Sl.', '#text': 'March'}]",to defeat,verb,dog,1987,‘Rhyme Pays’ [lyrics] But there will always be rappers who hate Ice T / Maybe I dogged ’em in a battle or just jealousy,1996,March,dog
16C–17C; mid-19C+,"[{'@first': 'yes', 'date': '1593', 'aut': 'Shakespeare', 'tit': 'Taming of the Shrew', 'num': 'IV ii', '#text': 'I have watch’d so long That I’m dog-weary'}, {'date': '1689', 'aut': 'R. L’Estrange', 'tit': 'Erasmus Colloquies', 'num': '112', 'i': 'Dog-weary', '#text': 'I was so'}, {'@class': 'new18A', 'date': '1834', 'tit': 'London Eve. Standard', 'num': '4/4', '#text': '‘The Small-Coal Man’ in 22 Dec. He says as how, ven he gets controul, / He’ll make all things dog-cheap — but coal'}, {'date': '1867', 'aut': 'G.W. Harris', 'tit': 'Sut Lovingood’s Yarns', 'num': '262', '#text': 'Sich feedin as that war [...] I gets dorg hongry every time I sees Wirt’s wife'}, {'@class': 'new', 'date': '1904', 'tit': 'Sun. Times', 'num': '5/3', '#text': '(Perth) 6 Mar. The Dog-Mean Secretary [...] has just committed another contemptible piece of meanness'}, {'@class': 'new', 'date': '1907', 'tit': 'Sun. Times', 'num': '1/1', '#text': '(Perth) 1 Sept. The public are dog-weary of Stubbs and secession'}, {'date': '1946', 'aut': 'R. Grinstead', 'tit': 'They Dug a Hole', 'num': '39', '#text': 'It’s going to be dog rough, you know'}, {'date': '1960', 'aut': 'J.D. Macdonald', 'tit': 'Slam the Big Door', 'edn': '1961', 'num': '52', '#text': 'You too dog-lazy to han’ me that bottle, J.C.?'}, {'date': '1965', 'aut': 'L. Dunne', 'tit': 'Goodbye to The Hill', 'edn': '1966', 'num': '144', '#text': 'He could only have been thinking that I looked dog rough'}, {'date': '2001', 'aut': 'G. Coughlan', 'tit': 'Everyday Eng. and Sl.', '#text': '[Internet] Be dog wide (phr): be extra vigilant'}, {'date': '2005', 'aut': 'R. Wilkinson', 'tit': 'Impact of Inequality', 'num': '171', '#text': 'Rotherham’s just dog rough now, it’s fuckin’ dog rough man. All you get . . . is people eyein’ yer all time'}, {'@class': 'new', 'date': '2010', 'aut': 'L. Redhead', 'tit': 'Thrill City', '#text': '[ebook] I learned that female PIs [...] swear like wharfies, urinate frequently and dress dog-ugly'}]","utterly, completely",adverb,dog,1593,I have watch’d so long That I’m dog-weary,2010,"[ebook] I learned that female PIs [...] swear like wharfies, urinate frequently and dress dog-ugly",dog
